720707084774342000,a beautiful day for a sunbath delaware ohio,0,1
720662253981163000,a beautiful day here at kent state the new college of architecture and environmental design_,0,0
721149620773089000,a beautiful little fool rhinegeist,0,1
720895328858345000,a beautiful sight at a.m in the morning smoke rising from the smoker loaded with a,0,0
721008387752882000,a big thanks to our employers who came out for the annual slam student conference career_,0,0
721007900005638000,a big thanks to our employers who came out for the annual slam student conference career_,0,0
720561769618354000,a cool start at the bus stop then a lovely day ahead join us all morning to see if it lasts,0,1
721135548799283000,a couple of our columbus alliance u8 girls enjoying a post game meal after a great first match_,0,0
721316944016773000,a few remain on the jordan low size remains on the foam and sizes remain on the air jordan_,0,0
720709493802274000,a friendship duo done today thank you grace and marlaina the gentlemen tattoos,0,1
721010660713328000,a house of prayer,0,1
721169928896835000,a huge thank you to the best parents in the world for taking me to_,0,0
721119243131981000,a in prelims love the union among us millett hall,1,2
720613743248465000,a little photo shoot prep at the pear today shiny new website coming soon,0,1
721127687360675000,a lovely end,6,0
720590758273650000,a mirror selfie why not good morning though solon recreation center,0,1
721048001901236000,a nice day at means the garage conference room opens up for some outdoor meetings,1,1
720961074841788000,a p p y b i r t h d a y_ to my favorite person ever b you are_,0,0
721093686117933000,a perfect spring day on campus kent state university,0,1
720777762013884000,a pretty commute home to end this day on a high note cleveland ohio,0,1
721014008506159000,a rainbow for our intramural win university_,2,2
721214236312092000,a real brew for the end of a great evening thanks lexi drinking a truth frickers,2,1
720736434139832000,a refreshingly smooth wheat beer drinking a weihenstephaner hefeweissbier at,1,1
721120453167824000,a truck full of awaits me the home depot,1,1
721095091654365000,a twentyyear dream come true a studio for interior creations call for an appointment or stop_,0,0
720981219656220000,a view of downtown,5,0
721147645700546000,abide in peace banish cares take no account of all that happens and you will serve god_,0,0
720959933773168000,about last night tht sax comin soon sub city,0,1
721125472604528000,about to be rickrolled by columbus ohio,1,2
720651938744770000,about to perform,3,0
721012633869099000,absolutely love this starbucks starbucks in kent oh,0,1
720936186777378000,absolutely thanks for reading,0,2
720561843735961000,accident center lane blocked in on i77 nb before stop and go traffic back to arlington rd delay of mins,2,0
