721067329736421000,a beautiful sight kean university harwood arena,3,1
720939241698627000,a bit of friday morning humor i kill fat for a living come train with us and_,1,0
721022334203731000,a bit of gymtime,8,0
721090905667682000,a brilliant berliner weiss so crisp and refreshing so gr belladonna,1,1
721140069302542000,a kitchen sink bowl to you is not a kitchen sink bowl to me kalios juice box,0,1
720775119837229000,a ladies cropped hoodies,4,0
721158707011325000,a late night dinner treat after a long hard day and a great workout,3,0
721099386017726000,a lil combo__ meganherbst first class dance academy,0,3
721285390531842000,a lil fun with low maintenance bur still,2,1
721017487983161000,a little cherry pop action,7,0
720910987587674000,a little fun on the mat while my babies look on the old me would have never posted this_,0,0
720981156313899000,a little gaming after my daily devotion and before work,4,0
721150119576375000,a lot has changed in this town but when i see something familiar it brings back a rush of_,0,0
721141226217607000,a mirror is the hardest thing to look into please like and share,1,0
721155765034217000,a quick meet n greet after the show stockton university,0,1
721016367273664000,a quick recap of last weeks madness tonight we do it again at_,0,0
721162474418929000,a toast to my boy man we going in,2,1
721125777652191000,a very windy birthday dinner with babecant wait to spend my,0,0
721160999806459000,a walk thru the park on my way home from work and shopping at bayside park,0,0
721167757081997000,a3619 clarifies situations in which persons legally transporting firearm may deviate from course of travel,0,0
721275978195083000,a3620 revises affidavit of merit requirement in professional malpractice cases,0,0
721155187423846000,a3621 prohibits attachment of homestead in medical malpractice judgment,0,0
721203012245401000,a3622 requires state to pledge to ensure availability of job training or similar activities to certain supp,0,0
721132525289152000,a3626 prohibits release of personal identifying information of violent crime victims and witnesses under st,0,0
721177829354967000,a3628 requires telemarketers making sales calls to display their name and telephone number on any caller id,0,0
721147612058030000,a3629 establishes class three special law enforcement officers to provide security in public and nonpublic,0,0
721160196354154000,a3630 appropriates from general fund to doe for commission on italian and americans of italian her,0,0
721137567152934000,a3634 requires one member of board in charge of institution for persons with mental illness or developmenta,0,0
721182868383379000,a3635 temporarily maintains property tax exemption for previously exempt nonprofit hospital properties es,0,0
721140072989487000,a3636 provides immunity from civil and criminal liability for rescue of animal from parked vehicle under in,0,0
721142633880399000,a3637 eliminates partial and full state intervention under new jersey quality single accountability continuum,0,0
721137576430727000,a3638 establishes animal cruelty offense of animal hoarding requires mental health counseling for all anim,0,0
721253329792344000,a3641 requires retail establishments to refund consumer after failed vending machine transaction,0,0
721175305948422000,a3643 the highway worker safety act increases penalties for vehicular homicide and assault by auto of hi,0,0
721145142795571000,a3644 requires antibullying policy of public schools to include provision requiring principal to make prel,0,0
721152656551579000,a3646 revises time period at which unit owners assume control of homeowners associations,0,0
721238221057847000,a3647 prohibits public institutions of higher education from establishing scholarship grant or loan progr,0,0
721273509293531000,a3648 creates license to produce and sell hard cider,0,0
721240758435594000,a3649 allows filing of birth certificate to be delayed for religious reasons for up to days after birth,0,0
721147621428092000,a3650 establishes career and technical education scholar awards to annually recognize outstanding career,0,0
721145132410470000,a3651 requires school district that includes grades kindergarten through six to offer eddie eagle gunsafe p,0,0
721147630886236000,a3652 establishes threeyear nonpublic school pupil transportation pilot program in lakewood school distric,0,0
721150148185890000,a3653 extends certain benefits to family members of military members who died while in service,0,0
721145153591705000,a3655 requires board of education to display information about child abuse hotline in each school,0,0
721268419815960000,a3659 upgrades assault on school personnel to crime of the third degree in all instances,0,0
721250829156659000,a366 designates pork roll egg and cheese as new jersey state sandwich,0,0
721135089309085000,a3661 establishes pilot program for incentivebased value payment system for home health agencies and healt,0,0
721137586148941000,a3662 rosabonilla family act concerns development of carbon monoxide poisoning educational program for,0,0
721130037202808000,a3663 establishes pilot program for incentivebased value payment system for nursing homes,0,0
721157692434219000,a3664 authorizes medical marijuana for treatment of dysmenorrhea,0,0
721167766250745000,a3665 changes pejorative terminology referring to persons of certain ethnic backgrounds in state statutes,0,0
721210530027991000,a3667 designates taylor ham egg and cheese as new jersey state sandwich,0,0
721165246497480000,a3668 authorizes free hunting fishing and trapping licenses for volunteer emergency workers and persons w,0,0
